x,y
83.970816,142.504861
83.98846,142.55432
84.010239,142.615929
84.029791,142.671628
84.049046,142.72713
84.067849,142.781847
84.088287,142.837593
84.109689,142.897208
84.13102,142.959745
84.150755,143.01616
84.172047,143.076295
84.191875,143.133023
84.215899,143.201057
84.237324,143.26495
84.256982,143.322483
84.280297,143.391462
84.300755,143.45034
84.321036,143.508018
84.342833,143.57202
84.362472,143.628687
84.381261,143.684286
84.400828,143.7423
84.418724,143.79415
84.437663,143.851167
84.459564,143.917377
84.481229,143.985222
84.503618,144.052362
84.524701,144.118524
84.544738,144.178095
84.564116,144.236889
84.582666,144.291751
84.606836,144.365696
84.627908,144.428227
84.650198,144.498018
84.67047,144.560351
84.691767,144.625501
84.712311,144.68916
84.731023,144.745632
84.750426,144.804872
84.770874,144.86599
84.793805,144.935296
84.813877,144.995115
84.834568,145.05923
84.853589,145.115104
84.872436,145.173453
84.894774,145.243418
84.913397,145.300537
84.932391,145.361632
84.952085,145.423741
84.968836,145.473949
84.986933,145.528878
85.005978,145.584592
85.027211,145.648478
85.044795,145.703211
85.06233,145.755149
85.080473,145.811785
85.098246,145.865656
85.119455,145.930576
85.138525,145.988357
85.160184,146.054441
85.17827,146.109994
85.197132,146.172822
85.214783,146.227481
85.234769,146.292163
85.251869,146.344029
85.269822,146.396736
85.2901,146.46274
85.310439,146.526886
85.328227,146.583895
85.34543,146.63736
85.364697,146.700542
85.388017,146.775415
85.409099,146.844074
85.428563,146.903374
85.449941,146.969302
85.468927,147.030284
85.488438,147.092859
85.506348,147.150649
85.526534,147.216461
85.54709,147.283723
85.567132,147.348665
85.587878,147.418581
85.608064,147.486372
85.628157,147.552767
85.645448,147.609979
85.665318,147.676825
85.68346,147.737145
85.707445,147.815497
85.725725,147.877953
85.746637,147.948395
85.767144,148.015061
85.784667,148.075711
85.803666,148.141654
85.822971,148.208781
85.842562,148.27822
85.859952,148.342308
85.881791,148.417003
85.90535,148.505137
85.924959,148.577315
85.947999,148.660841
85.96497,148.72462
85.984186,148.795087
86.002103,148.859496
86.021574,148.930554
86.042089,149.001609
86.064291,149.081623
86.08407,149.157727
86.100931,149.221886
86.120557,149.296211
86.140483,149.375384
86.161093,149.450007
86.179643,149.516997
86.198522,149.583233
86.21788,149.652849
86.238181,149.72528
86.255829,149.788367
86.274112,149.854205
86.295286,149.932835
86.313416,149.999023
86.334768,150.07765
86.35361,150.147098
86.377605,150.233931
86.394939,150.29681
86.415454,150.369701
86.435859,150.445344
86.453403,150.509142
86.471531,150.573995
86.491154,150.647374
86.509961,150.713309
86.532324,150.791052
86.553032,150.8611
86.574793,150.938352
86.595699,151.01446
86.614412,151.081789
86.634913,151.156351
86.655446,151.229176
86.67596,151.303307
86.695035,151.373328
86.715655,151.44812
86.735519,151.521995
86.757112,151.596695
86.775233,151.664772
86.796932,151.742614
86.819329,151.825161
86.837967,151.89759
86.859109,151.97474
86.879008,152.048499
86.899166,152.121709
86.918053,152.190847
86.93842,152.264966
86.955334,152.325323
86.978002,152.4057
86.998859,152.480731
87.016633,152.549534
87.038337,152.63297
87.057985,152.706164
87.076917,152.777431
87.097813,152.85764
87.11971,152.939922
87.140233,153.017722
87.158617,153.088141
87.179782,153.166929
87.204748,153.262411
87.224963,153.339556
87.242012,153.40538
87.261808,153.480537
87.287837,153.581196
87.307362,153.657271
87.32584,153.728089
87.344843,153.799544
87.363832,153.871959
87.380865,153.936062
87.400217,154.00841
87.419117,154.07818
87.441472,154.161823
87.46227,154.23757
87.481952,154.309313
87.500071,154.376316
87.519533,154.445616
87.538902,154.515993
87.556656,154.583573
87.575053,154.650647
87.594057,154.720349
87.61482,154.795652
87.636456,154.874004
87.657572,154.953363
87.677968,155.029497
87.701353,155.118549
87.719094,155.182752
87.736091,155.243638
87.755291,155.311062
87.773443,155.37727
87.79218,155.443722
87.814767,155.527471
87.835696,155.606704
87.856199,155.679749
87.877304,155.753761
87.898653,155.83041
87.916313,155.893951
87.938966,155.976968
87.959076,156.050772
87.984459,156.147131
88.005175,156.227022
88.025956,156.305498
88.046454,156.382965
88.064716,156.452425
88.084675,156.529723
88.103925,156.602647
88.122599,156.674509
88.142499,156.752459
88.162408,156.830603
88.182531,156.907276
88.202945,156.983878
88.223906,157.063083
88.244601,157.141429
88.266761,157.224288
88.290008,157.313049
88.306795,157.377623
88.3253,157.448758
88.344533,157.520814
88.363439,157.594612
88.383908,157.67569
88.404589,157.754236
88.425337,157.832006
88.443537,157.901717
88.465947,157.985651
88.48297,158.052239
88.505933,158.142897
88.526497,158.221888
88.546359,158.298061
88.567511,158.377438
88.586451,158.448329
88.606751,158.525637
88.624522,158.592462
88.644737,158.668741
88.665195,158.747516
88.685421,158.823771
88.704949,158.89884
88.723108,158.967891
88.744288,159.049542
88.767174,159.133042
88.785674,159.200937
88.804909,159.271209
88.824643,159.34395
88.844343,159.418627
88.86724,159.507838
88.890356,159.594893
88.910075,159.668257
88.931921,159.750355
88.949338,159.81664
88.966793,159.883166
88.98518,159.956774
89.008039,160.044489
89.028816,160.122943
89.049197,160.197482
89.069608,160.276314
89.087623,160.345699
89.106771,160.421221
89.124874,160.490411
89.144876,160.566692
89.165578,160.64738
89.18586,160.726353
89.205525,160.803278
89.226652,160.885673
89.24778,160.969223
89.265212,161.038764
89.290384,161.138686
89.311596,161.222523
89.331274,161.301154
89.35423,161.394801
89.373303,161.472077
89.394324,161.55759
89.410615,161.626009
89.429703,161.706704
89.448409,161.780355
89.470491,161.870174
89.495272,161.96984
89.514157,162.047279
89.536263,162.139218
89.55924,162.232217
89.578945,162.314342
89.598977,162.398945
89.61761,162.481628
89.639588,162.577307
89.658594,162.658724
89.677609,162.739207
89.695936,162.818657
89.714127,162.896552
89.733774,162.977229
89.754656,163.064073
89.775675,163.153823
89.793176,163.229001
89.810436,163.301708
89.830121,163.384893
89.849592,163.469916
89.86995,163.556538
89.892242,163.650305
89.91224,163.73924
89.932478,163.827503
89.951143,163.904264
89.971046,163.988915
89.991323,164.075879
90.013915,164.170288
90.032729,164.251225
90.053113,164.338096
90.076973,164.435392
90.098332,164.525958
90.116723,164.602144
90.140415,164.704451
90.158399,164.785808
90.177752,164.869549
90.199622,164.964591
90.21877,165.046598
90.239408,165.136518
90.256099,165.207403
90.275815,165.290391
90.297203,165.379483
90.316808,165.459879
90.336293,165.543955
90.357091,165.633147
90.37545,165.709743
90.393793,165.789327
90.415851,165.88163
90.438136,165.97784
90.46108,166.076228
90.482243,166.168431
90.502482,166.255355
90.522353,166.339975
90.541885,166.424774
90.561121,166.506355
90.578696,166.58134
90.60007,166.672571
90.624803,166.777953
90.645034,166.861751
90.665179,166.948103
90.688045,167.048362
90.705449,167.121387
90.725326,167.206256
90.744138,167.289216
90.765573,167.378147
90.783791,167.455246
90.804122,167.539989
90.823192,167.61927
90.844346,167.710505
90.862318,167.78632
90.881253,167.867555
90.900893,167.951523
90.921861,168.042585
90.942232,168.131732
90.960974,168.216492
90.97952,168.296799
90.999685,168.385074
91.019609,168.470748
91.040087,168.561293
91.05965,168.649829
91.080417,168.742531
91.098761,168.825722
91.119748,168.918045
91.139498,169.008813
91.158523,169.096427
91.176497,169.181089
91.197326,169.272568
91.217394,169.36541
91.236733,169.453924
91.257008,169.544779
91.275508,169.628626
91.295913,169.720122
91.317165,169.814567
91.336912,169.90498
91.358215,170.002425
91.380594,170.107038
91.400254,170.199071
91.420952,170.293992
91.44154,170.393529
91.461219,170.486273
91.47942,170.570506
91.498167,170.660363
91.518398,170.755767
91.537822,170.844864
91.557043,170.932101
91.578755,171.032892
91.600069,171.131595
91.620152,171.222869
91.638224,171.303434
91.660494,171.399447
91.680298,171.48866
91.698532,171.569734
91.714987,171.64138
91.73336,171.723999
91.753648,171.812925
91.771669,171.891629
91.791712,171.982865
91.809006,172.063409
91.831985,172.167675
91.852772,172.262377
91.875079,172.361281
91.897537,172.462647
91.918021,172.555559
91.938996,172.651935
91.95842,172.738636
91.978236,172.828863
91.996414,172.911429
92.014509,172.991603
92.036591,173.090991
92.056004,173.176329
92.077421,173.274072
92.095785,173.356132
92.114294,173.438407
92.136233,173.540702
92.155006,173.628662
92.174687,173.716079
92.194243,173.806791
92.214228,173.896963
92.23419,173.988155
92.254791,174.081481
92.27755,174.18558
92.29845,174.281578
92.317499,174.367019
92.340517,174.472098
92.361986,174.566256
92.381133,174.656825
92.400842,174.746985
92.42343,174.855266
92.442702,174.940143
92.461905,175.029179
92.481863,175.119259
92.501494,175.207992
92.522631,175.304316
92.544036,175.398581
92.564668,175.494231
92.585378,175.591026
92.607643,175.694642
92.629007,175.793365
92.64995,175.891186
92.670857,175.989219
92.689071,176.073077
92.709169,176.164659
92.72995,176.259952
92.746867,176.336114
92.765919,176.422876
92.784641,176.508528
92.805129,176.603093
92.823832,176.688049
92.842909,176.780599
92.863259,176.875448
92.881547,176.961731
92.90044,177.050082
92.921183,177.153519
92.940527,177.24431
92.960408,177.337963
92.979037,177.42838
93.000444,177.534499
93.021134,177.633636
93.041074,177.730295
93.05841,177.815469
93.082484,177.931409
93.10065,178.023737
93.121165,178.122857
93.141496,178.220303
93.159894,178.310035
93.17878,178.402685
93.196854,178.494373
93.220237,178.612364
93.240198,178.712928
93.261279,178.822063
93.280132,178.918313
93.301249,179.023352
93.319395,179.115789
93.336414,179.198591
93.357335,179.300744
93.375772,179.395536
93.396524,179.503654
93.413948,179.592091
93.43322,179.691303
93.45246,179.785292
93.471266,179.884207
93.491925,179.985835
93.512108,180.085046
93.53449,180.194487
93.553518,180.290609
93.573033,180.388798
93.592908,180.488014
93.614849,180.601117
93.635055,180.705915
93.657975,180.815666
93.678549,180.920627
93.699991,181.026158
93.717905,181.119854
93.735919,181.211647
93.757505,181.323903
93.778107,181.427056
93.798959,181.530599
93.818914,181.635095
93.840259,181.741059
93.859823,181.837728
93.8831,181.953105
93.90519,182.064848
93.922319,182.150447
93.940438,182.244887
93.956833,182.33019
93.978545,182.438497
93.996733,182.52838
94.014112,182.620342
94.033154,182.719913
94.054321,182.833207
94.074162,182.938776
94.094417,183.044626
94.115574,183.156559
94.135083,183.263612
94.153673,183.362859
94.175875,183.481812
94.195275,183.584243
94.215148,183.683265
94.236087,183.795632
94.253704,183.890136
94.272078,183.989678
94.292568,184.097082
94.313039,184.207135
94.332201,184.306186
94.352511,184.412892
94.374149,184.524835
94.393269,184.624218
94.412959,184.733324
94.434024,184.847386
94.455386,184.961505
94.475823,185.069942
94.494201,185.16519
94.515953,185.28247
94.532909,185.375492
94.552047,185.477609
94.570188,185.579377
94.591909,185.699308
94.611753,185.809065
94.634042,185.931071
94.652792,186.038177
94.673305,186.152972
94.694495,186.271944
94.713171,186.375234
94.735466,186.496007
94.760176,186.630117
94.777818,186.727739
94.798692,186.843072
94.818739,186.958087
94.841406,187.083087
94.860752,187.188888
94.880071,187.294741
94.899942,187.406054
94.920421,187.522481
94.939357,187.630574
94.960543,187.747946
94.97886,187.857413
94.998554,187.9707
95.02052,188.100415
95.038953,188.204021
95.057613,188.308194
95.078242,188.423049
95.101028,188.552448
95.11856,188.65213
95.136834,188.757797
95.155184,188.862678
95.178111,188.991831
95.19947,189.113522
95.219216,189.226765
95.239241,189.343243
95.257645,189.447764
95.276214,189.551704
95.296737,189.664632
95.320007,189.801661
95.339324,189.910756
95.361434,190.041995
95.382371,190.164959
95.401134,190.274239
95.419826,190.379529
95.44372,190.520665
95.464147,190.635173
95.484795,190.755382
95.505877,190.874263
95.527827,191.000682
95.546663,191.10911
95.566379,191.223002
95.585284,191.333962
95.602737,191.432874
95.623806,191.553652
95.645862,191.678111
95.669786,191.812769
95.692023,191.941241
95.712139,192.058772
95.734428,192.189125
95.754962,192.305479
95.775333,192.424198
95.795937,192.543217
95.815621,192.656956
95.834432,192.769256
95.854628,192.884374
95.871773,192.985672
95.890109,193.086931
95.90647,193.179682
95.928553,193.304109
95.947237,193.405849
95.964269,193.498943
95.98547,193.62148
96.006652,193.744888
96.025471,193.85354
96.047511,193.981075
96.066546,194.090551
96.086321,194.204788
96.105802,194.317345
96.125032,194.426567
96.142947,194.528266
96.164062,194.646719
96.18375,194.757417
96.201813,194.861779
96.2227,194.982325
96.241966,195.091134
96.261785,195.202303
96.282298,195.320006
96.302455,195.437372
96.322219,195.552421
96.342713,195.666757
96.361716,195.773157
96.380725,195.880464
96.400676,195.996575
96.420219,196.112097
96.440832,196.236412
96.459632,196.353783
96.479985,196.477462
96.500319,196.601828
96.519904,196.722687
96.541867,196.859056
96.563182,196.995624
96.583557,197.122479
96.604101,197.252515
96.623782,197.382212
96.643208,197.503457
96.662791,197.623052
96.688852,197.783681
96.709003,197.909468
96.7293,198.039749
96.747927,198.15803
96.769751,198.295623
96.789274,198.416374
96.806543,198.523267
96.824256,198.636927
96.847612,198.782214
96.868591,198.921163
96.889031,199.051198
96.910464,199.187855
96.932922,199.32627
96.951159,199.437297
96.969193,199.544541
96.98774,199.661267
97.007487,199.787164
97.028514,199.918732
97.04775,200.035389
97.066887,200.151159
97.088257,200.280602
97.10818,200.402256
97.126957,200.510172
97.146215,200.622085
97.164934,200.730411
97.184594,200.845954
97.2045,200.959397
97.224159,201.075694
97.244024,201.18553
97.263834,201.300331
97.284568,201.423764
97.304743,201.540867
97.326784,201.673022
97.348431,201.801439
97.367388,201.912945
97.388715,202.042635
97.408798,202.160265
97.428308,202.277994
97.448835,202.399788
97.467228,202.50579
97.487202,202.625936
97.507139,202.748728
97.527032,202.868728
97.546986,202.985349
97.566782,203.106959
97.587665,203.235767
97.608456,203.368503
97.629539,203.496905
97.649714,203.621841
97.667289,203.727062
97.690898,203.864332
97.708788,203.975316
97.729193,204.103808
97.747672,204.219433
97.767923,204.348642
97.789824,204.487107
97.810439,204.619039
97.829119,204.736101
97.848374,204.855309
97.869399,204.983392
97.890715,205.1212
97.91076,205.250766
97.929864,205.373787
97.950779,205.506804
97.972172,205.639597
97.990064,205.749241
98.009779,205.87322
98.027314,205.979995
98.046493,206.09839
98.065822,206.225232
98.085788,206.34828
98.10471,206.46894
98.124763,206.591995
98.145042,206.721356
98.16311,206.836575
98.181297,206.950178
98.201235,207.080119
98.219359,207.193738
98.238841,207.319416
98.257563,207.44095
98.276801,207.566449
98.298708,207.709422
98.319851,207.84642
98.340237,207.973987
98.35959,208.106567
98.378272,208.235124
98.398174,208.37143
98.41972,208.517721
98.437592,208.638655
98.458204,208.779084
98.478397,208.913756
98.499691,209.052657
98.521058,209.198256
98.540919,209.334611
98.564332,209.489048
98.586352,209.636741
98.605975,209.766669
98.62865,209.919945
98.647344,210.040444
98.665853,210.169246
98.688487,210.320609
98.707792,210.450896
98.727953,210.582257
98.74803,210.712515
98.770059,210.860605
98.787345,210.977644
98.808271,211.116906
98.826038,211.236878
98.845017,211.363357
98.864836,211.49666
98.883082,211.623514
98.903827,211.762292
98.926461,211.915381
98.944926,212.044383
98.963898,212.172712
98.984062,212.31338
99.002165,212.442185
99.02302,212.588875
99.041864,212.721991
99.062769,212.871748
99.082531,213.010078
99.103341,213.155133
99.122854,213.286642
99.142931,213.42316
99.161748,213.556895
99.18126,213.692621
99.202749,213.838442
99.221682,213.970083
99.243327,214.118294
99.262737,214.257405
99.284372,214.408414
99.307348,214.565692
99.325527,214.695765
99.347491,214.849348
99.36565,214.98123
99.385621,215.128199
99.408188,215.294126
99.430163,215.450948
99.445726,215.569411
99.463908,215.703618
99.484082,215.858111
99.506855,216.025685
99.525244,216.162276
99.542635,216.285433
99.564063,216.444297
99.58274,216.581161
99.602057,216.730106
99.623194,216.887018
99.642693,217.029994
99.661559,217.170315
99.683262,217.323278
99.702309,217.461966
99.721975,217.601435
99.741124,217.749098
99.761075,217.896614
99.781936,218.056909
99.802829,218.207877
99.821877,218.355638
99.841857,218.501014
99.861821,218.648389
99.882565,218.804179
99.902,218.953394
99.920056,219.085289
99.937496,219.217239
99.959093,219.383844
99.977175,219.51754
100.0,219.685155
